gid,name,state_name,fips,a_sqkm,mms_refineries_kg,mms_metals_kg,mms_ammonia_kg,mms_biofuels_kg,mms_synfuels_kg,mms_ngas_kg,mms_ld_fcev_kg,mms_mhd_fcev_kg,mms_season_enrgy_strg_kg,tot_kg,solar_metric_tons,wind_metric_tons,solar_kg,wind_kg,total_resource_kg,total_resource_minus_total_demand_kg
"2207",Wasco,Oregon,"41065",6201.1048205409,0,0,0,47932941.4391882,0,10447867.1282204,2744215.50192773,1045415.43084899,1663751.83736265,63834191.337548,1110401.1513,62127.8053,1110401151.3,62127805.3,1172528956.6,1108694765.26245
"2219",Bucks,Pennsylvania,"42017",1611.92796511304,0,0,0,0,0,9909992.93907804,39702444.9075664,15124740.9394946,21681129.3487337,86418308.1348728,361241.355478,0,361241355.478,0,361241355.478,274823047.343127
"2208",Washington,Oregon,"41067",1881.96788313415,0,0,0,0,0,10447867.1282204,32675675.5535074,12447876.4197112,504930.591247259,56076349.6926862,242631.2856,3742.262478,242631285.6,3742262.478,246373548.078,190297198.385314
"2209",Wheeler,Oregon,"41069",4443.04911093569,0,0,0,0,0,10447867.1282204,308141.30162484,117387.16269703,1192066.79063473,12065462.383177,53658.2844565,13865.90883,53658284.4565,13865908.83,67524193.2865,55458730.903323
"2222",Cameron,Pennsylvania,"42023",1032.45614271368,0,0,0,0,0,9909992.93907804,468636.243673982,178528.093091719,5271278.7828042,15828436.0586479,54814.838087,160.736478,54814838.087,160736.478,54975574.565,39147138.5063521
"2212",Allegheny,Pennsylvania,"42003",1928.99352716765,0,0,0,18888595.184066,0,9909992.93907804,66354260.2008518,25277813.4471623,22697499.8798982,143128161.651056,4089.13855435,0,4089138.55435,0,4089138.55435,-139039023.096706
"2911",Radford,Virginia,"51750",27.0841353086722,0,0,0,0,0,1805626.32655624,639036.185916134,243442.356898838,28991.9548006686,2717096.82417188,0,0,0,0,0,-2717096.82417188
"2213",Armstrong,Pennsylvania,"42005",1720.6497769116,0,0,0,0,0,9909992.93907804,5810191.50075213,2213406.28926814,20246023.4079384,38179614.1370367,14579.6062587,0,14579606.2587,0,14579606.2587,-23600007.8783367
"2214",Beaver,Pennsylvania,"42007",1149.70203968614,0,0,0,0,0,9909992.93907804,11517430.5626543,4387592.60177366,13527967.5852571,39342983.6887631,22123.7548478,0,22123754.8478,0,22123754.8478,-17219228.8409631
"2224",Centre,Pennsylvania,"42027",2877.99030623971,0,0,0,0,0,9909992.93907804,9705116.46421565,3697187.22992072,14693785.6348294,38006082.2680438,242556.197193,9244.694609,242556197.193,9244694.609,251800891.802,213794809.533956
"2225",Chester,Pennsylvania,"42029",1967.92776453004,0,0,0,0,0,9909992.93907804,34252488.4640463,13048567.0531841,26469480.8547154,83680529.3110238,256373.886348,0,256373886.348,0,256373886.348,172693357.036976
"2226",Clarion,Pennsylvania,"42031",1577.31634737026,0,0,0,0,0,9909992.93907804,3532476.0543134,1345705.16553443,21215588.097827,36003762.2567529,165413.667978,0,165413667.978,0,165413667.978,129409905.721247
"2227",Clearfield,Pennsylvania,"42033",2990.67812644912,0,0,0,0,41666666.68,9909992.93907804,6489909.36418268,2472346.42810011,40225916.2340575,100764831.645418,212632.095783,534.655174,212632095.783,534655.174,213166750.957,112401919.311582
"2228",Clinton,Pennsylvania,"42035",2326.74293551915,0,0,0,0,0,9909992.93907804,2198608.25526096,837565.050859598,11879352.7023869,24825518.9475855,161187.3872,1148.140826,161187387.2,1148140.826,162335528.026,137510009.078414
"2231",Cumberland,Pennsylvania,"42041",1428.54223087556,0,0,0,0,0,9909992.93907804,13367643.2237315,5092435.5213197,19214511.7884157,47584583.472545,488345.648622,1289.291087,488345648.622,1289291.087,489634939.709,442050356.236455
"2232",Dauphin,Pennsylvania,"42043",1445.00973455364,0,0,0,0,0,9909992.93907804,18349808.5418499,6990403.26435697,19436006.8459013,54686211.5911862,199696.188267,1581.141913,199696188.267,1581141.913,201277330.18,146591118.588814
"2233",Delaware,Pennsylvania,"42045",461.472063688701,29102209.4286,0,0,56665785.552198,0,9909992.93907804,27140633.6476093,10339289.0238754,6206999.1464911,139364909.737852,3320.21361522,0,3320213.61522,0,3320213.61522,-136044696.122632
"2234",Elk,Pennsylvania,"42047",2151.62587476525,0,0,0,18888595.184066,0,9909992.93907804,3338557.20593826,1271831.31842533,10985280.0065406,44394256.6540482,100724.764957,4.856087,100724764.957,4856.087,100729621.044,56335364.3899518
"2548",Deaf Smith,Texas,"48117",3881.10365859793,0,0,0,0,52083333.35,3878046.36698033,2127486.30692563,810470.975263287,1316167.00398861,60215504.0031579,4911314.682,1424021.115,4911314682,1424021115,6335335797,6275120292.99684
"2236",Fayette,Pennsylvania,"42051",2071.1048639213,0,0,0,0,0,9909992.93907804,10208061.19769,3888785.22390806,24369652.7427615,48376492.1034376,32032.3780115,3099.640304,32032378.0115,3099640.304,35132018.3155,-13244473.7879376
"2342",Codington,South Dakota,"46029",1857.38383744223,0,0,0,0,52083333.35,2218426.52061505,2576123.79236557,981380.49377841,155204.035374162,58014468.1921332,1517324.34951,619314.5752,1517324349.51,619314575.2,2136638924.71,2078624456.51787
"2238",Franklin,Pennsylvania,"42055",2002.37133243444,0,0,0,0,0,9909992.93907804,9151020.80665865,3486103.16958742,361120.960596625,22908237.8759207,665904.789415,3280.286739,665904789.415,3280286.739,669185076.154,646276838.278079
"2239",Fulton,Pennsylvania,"42057",1134.22617065156,0,0,0,0,0,9909992.93907804,1164502.50958515,443620.004306337,204553.889503375,11722669.3424729,53158.0000435,3794.384478,53158000.0435,3794384.478,56952384.5215,45229715.1790271
"2240",Greene,Pennsylvania,"42059",1497.81083100722,0,0,0,0,0,9909992.93907804,3120659.86528416,1188822.80757742,17623989.2348493,31843464.8467889,11411.5487435,0,11411548.7435,0,11411548.7435,-20431916.1032889
"2249",Lehigh,Pennsylvania,"42077",901.570529039796,0,0,0,0,0,9909992.93907804,20483051.1504237,7803067.11644184,12126514.1372166,50322625.3431602,88850.8985435,45.970957,88850898.5435,45970.957,88896869.5005,38574244.1573398
"2264",Schuylkill,Pennsylvania,"42107",2026.98493383092,0,0,0,0,0,9909992.93907804,10646633.5365138,4055860.40084946,27263825.3628415,51876312.2392828,91526.4451739,4170.407478,91526445.1739,4170407.478,95696852.6519,43820540.4126172
"2250",Luzerne,Pennsylvania,"42079",2347.47307897631,0,0,0,0,0,9909992.93907804,18720821.9299271,7131741.69811881,31574529.7367468,67337086.3038707,140334.488648,2135.221435,140334488.648,2135221.435,142469710.083,75132623.7791293
"2257",Montour,Pennsylvania,"42093",342.489603181544,0,0,0,0,0,9909992.93907804,1779128.21394332,677763.130121746,4606633.51457817,16973517.7977213,78859.9606739,0,78859960.6739,0,78859960.6739,61886442.8761787
"2241",Huntingdon,Pennsylvania,"42061",2302.22511866872,0,0,0,0,0,9909992.93907804,3877864.82053595,1477281.83857534,30965925.0711366,46231064.6693259,124797.99663,2876.907783,124797996.63,2876907.783,127674904.413,81443839.7436741
"2252",McKean,Pennsylvania,"42083",2548.50601232545,1679781.208,0,0,0,0,9909992.93907804,3745997.03648167,1427046.4921948,34278509.7691253,51041327.4448798,121118.379739,92.91313,121118379.739,92913.13,121211292.869,70169965.4241202
"2242",Indiana,Pennsylvania,"42063",2163.46138314035,0,0,0,0,0,9909992.93907804,8350058.95847764,3180974.84602042,29099492.7217897,50540519.4653658,131006.969174,225.484304,131006969.174,225484.304,131232453.478,80691934.0126342
"2243",Jefferson,Pennsylvania,"42065",1702.90734316576,0,0,0,0,0,9909992.93907804,3682831.50751156,1402983.43350399,22904841.3919018,37900649.2719954,127804.476391,0,127804476.391,0,127804476.391,89903827.1190046
"2244",Juniata,Pennsylvania,"42067",1017.81608481951,0,0,0,0,0,9909992.93907804,1256640.94483552,478720.360644008,13690067.2150359,25335421.4595935,93631.0802609,1832.201609,93631080.2609,1832201.609,95463281.8699,70127860.4103065
"2245",Lackawanna,Pennsylvania,"42069",1204.77377912693,0,0,0,0,0,9909992.93907804,10746690.6314793,4093977.38946403,16204729.1855141,40955390.1455355,25147.8992391,1867.003565,25147899.2391,1867003.565,27014902.8041,-13940487.3414355
"2283",Abbeville,South Carolina,"45001",1325.99155655629,0,0,0,0,0,5259867.99474185,2373962.30819208,904366.594931967,16321341.1783104,24859538.0761763,681717.793913,0,681717793.913,0,681717793.913,656858255.836824
"2246",Lancaster,Pennsylvania,"42071",2546.32186057023,0,0,0,0,0,9909992.93907804,35318990.740228,13454853.6351864,34249131.9819367,92932969.2964291,774248.68513,0,774248685.13,0,774248685.13,681315715.833571
"2247",Lawrence,Pennsylvania,"42073",940.541417643344,0,0,0,0,0,9909992.93907804,5875983.73382515,2238469.99714248,12650689.4694495,30675136.1394952,276449.998139,0,276449998.139,0,276449998.139,245774861.999505
"2251",Lycoming,Pennsylvania,"42081",3218.84269791073,0,0,0,0,0,9909992.93907804,9167850.78907467,3492514.59146965,43294828.5513089,65865186.8709313,192092.738235,1621.771174,192092738.235,1621771.174,193714509.409,127849322.538069
"2254",Mifflin,Pennsylvania,"42087",1074.6111648471,0,0,0,0,0,9909992.93907804,2712182.1739869,1033212.25828209,14453985.6425963,28109373.0139433,115733.953136,1382.366087,115733953.136,1382366.087,117116319.223,89006946.2090567
"2255",Monroe,Pennsylvania,"42089",1597.95962225721,0,0,0,18888595.184066,0,9909992.93907804,10587090.2773911,4033177.25448355,21493249.0868365,64912104.7418552,153351.378802,434.619783,153351378.802,434619.783,153785998.585,88873893.8431447
"2256",Montgomery,Pennsylvania,"42091",1260.67153963658,0,0,0,0,0,9909992.93907804,50873681.4836593,19380450.1176216,16956578.276878,97120702.8172369,125982.636152,0,125982636.152,0,125982636.152,28861933.3347631
"2367",Lake,South Dakota,"46079",1490.282194522,0,0,0,0,20833333.34,2218426.52061505,995255.45089453,379144.934233783,124528.816162518,24550689.0619059,1338929.55783,536472.6454,1338929557.83,536472645.4,1875402203.23,1850851514.16809
"2258",Northampton,Pennsylvania,"42095",977.809558113734,0,0,0,0,0,9909992.93907804,16022142.0793556,6103673.1820978,13151962.101734,45187770.3022654,154846.590391,118.812261,154846590.391,118812.261,154965402.652,109777632.349735
"2358",Hanson,South Dakota,"46061",1127.79345911874,0,0,0,0,0,2218426.52061505,409772.413372218,156103.776753183,94239.0540906474,2878541.7648311,1040625.35717,397778.2696,1040625357.17,397778269.6,1438403626.77,1435525085.00517
"2259",Northumberland,Pennsylvania,"42097",1238.44162789355,0,0,0,0,0,9909992.93907804,6907385.21360821,2631384.84716365,16657576.3348912,36106339.3347411,126571.374859,171.581739,126571374.859,171581.739,126742956.598,90636617.2632589
"2495",Armstrong,Texas,"48011",2366.06029722999,0,0,0,0,0,3878046.36698033,2251343.68899938,857654.739932462,802382.715484229,7789427.5113964,2007283.58696,680531.8641,2007283586.96,680531864.1,2687815451.06,2680026023.5486
"2260",Perry,Pennsylvania,"42099",1438.21989994717,0,0,0,0,0,9909992.93907804,6022643.86336997,2294340.52276584,19344680.6293796,37571657.9545934,108127.962087,3307.966435,108127962.087,3307966.435,111435928.522,73864270.5674066
"2261",Philadelphia,Pennsylvania,"42101",350.263669237779,47474816.3911,0,0,0,0,9909992.93907804,41749257.7195737,15904479.1547436,4711198.07042605,119749744.274921,0,0,0,0,0,-119749744.274921
"2368",Lawrence,South Dakota,"46081",2069.72556812156,0,0,0,0,0,2218426.52061505,2179044.02641435,830112.011287984,345489.217848868,5573071.77616625,226138.587609,244172.955,226138587.609,244172955,470311542.609,464738470.832834
"2262",Pike,Pennsylvania,"42103",1466.41465246964,0,0,0,0,0,9909992.93907804,3298605.33686745,1256611.55875684,19723912.2635626,34189122.0982649,151676.621739,329.080826,151676621.739,329080.826,152005702.565,117816580.466735
"2265",Snyder,Pennsylvania,"42109",860.7019026656,0,0,0,0,0,9909992.93907804,4370179.89536645,1664830.43878762,11576813.40995,27521816.6831821,80925.5393283,1395.96313,80925539.3283,1395963.13,82321502.4583,54799685.7751179
"2552",Dickens,Texas,"48125",2345.13302543036,0,0,0,0,0,3878046.36698033,519365.890387597,197853.672820671,24056.1850814042,4619322.11527,2231837.01522,803702.463,2231837015.22,803702463,3035539478.22,3030920156.10473
"2266",Somerset,Pennsylvania,"42111",2798.30389458144,0,0,0,0,0,9909992.93907804,5397407.32725476,2056155.17532273,37638399.4871823,55001954.9288378,231606.905652,53873.9143,231606905.652,53873914.3,285480819.952,230478865.023162
"2270",Union,Pennsylvania,"42119",820.037092456825,0,0,0,0,0,9909992.93907804,3711366.83121815,1413854.03302731,11029854.0983927,26065067.9017162,151315.022087,551.813348,151315022.087,551813.348,151866835.435,125801767.533284
"2271",Venango,Pennsylvania,"42121",1769.07679854633,0,0,0,0,0,9909992.93907804,4689317.74581192,1786406.76294631,23794849.2285366,40180566.6763729,290710.973211,0,290710973.211,0,290710973.211,250530406.534627
"2272",Warren,Pennsylvania,"42123",2325.10250102248,9952703.6574,0,0,0,0,9909992.93907804,3801565.38521092,1448215.38698005,31273635.7732941,56386113.1419631,99863.0409348,0,99863040.9348,0,99863040.9348,43476927.7928369
"2273",Washington,Pennsylvania,"42125",2228.15334290586,0,0,0,0,0,9909992.93907804,12042405.661508,4587583.11591789,26217563.4706551,52757545.187159,2732.6616413,0,2732661.6413,0,2732661.6413,-50024883.545859
"2278",Bristol,Rhode Island,"44001",37.2576904499629,0,0,0,0,0,17640239.4266482,2785818.04660298,1061264.01932011,865501.818970605,22352823.3115419,2182.61141304,0,2182611.41304,0,2182611.41304,-20170211.8985019
"2274",Wayne,Pennsylvania,"42127",1945.00566311627,0,0,0,0,0,9909992.93907804,3695303.31813125,1407734.59946137,26161168.6618304,41174199.5185011,67452.6567826,2232.505043,67452656.7826,2232505.043,69685161.8256,28510962.3070989
"2281",Providence,Rhode Island,"44007",1111.34889236101,0,0,0,1237221.2883013,0,17640239.4266482,30916762.0506717,11777814.1319275,25816803.8929095,87388840.7904582,174279.117074,0,174279117.074,0,174279117.074,86890276.2835418
"2282",Washington,Rhode Island,"44009",814.209896579388,0,0,0,0,0,17640239.4266482,11062288.0401352,4214204.97389137,18914219.8027476,51830952.2434224,138357.585893,876.847435,138357585.893,876847.435,139234433.328,87403481.0845776
"2284",Aiken,South Carolina,"45003",2797.92872795137,0,0,0,0,0,5259867.99474185,15715924.0272826,5987018.68589781,2445611.58742433,29408422.2953466,1561677.73478,0,1561677734.78,0,1561677734.78,1532269312.48465
"2346",Day,South Dakota,"46037",2825.52576663238,0,0,0,0,0,2218426.52061505,1084250.27781505,413047.725491647,236102.518065901,3951827.04198765,2018856.41587,927115.7046,2018856415.87,927115704.6,2945972120.47,2942020293.42801
"2275",Westmoreland,Pennsylvania,"42129",2680.96323710872,0,0,0,0,0,9909992.93907804,26330464.6505875,10030653.2150306,31545550.5139174,77816661.3186135,46734.8068043,12408.59713,46734806.8043,12408597.13,59143403.9343,-18673257.3843135
"2276",Wyoming,Pennsylvania,"42131",1048.00366873482,0,0,0,0,0,9909992.93907804,3240222.90986376,1234370.63415117,14096103.2946615,28480689.7777545,6436.84977826,10299.59857,6436849.77826,10299598.57,16736448.34826,-11744241.4294945
"2277",York,Pennsylvania,"42133",2356.89718256982,0,0,0,0,0,9909992.93907804,24746311.9246501,9427166.4614017,31701288.0121964,75784759.3373262,329362.833087,0,329362833.087,0,329362833.087,253578073.749674
"2279",Kent,Rhode Island,"44003",447.921501565556,0,0,0,0,0,17640239.4266482,10169802.2888478,3874210.40147047,10405284.6453723,42089536.7623388,78813.058463,0,78813058.463,0,78813058.463,36723521.7006612
"2280",Newport,Rhode Island,"44005",203.074875864547,0,0,0,0,0,17640239.4266482,6383893.99386005,2431959.62029854,0,26456093.0408068,45794.6809587,1945.834043,45794680.9587,1945834.043,47740515.0017,21284421.9608932
"2353",Grant,South Dakota,"46051",1780.30161283746,0,0,0,0,31250000.01,2218426.52061505,970887.647560498,369861.961521401,148763.001446165,34957939.1411431,1572739.8987,625970.9754,1572739898.7,625970975.4,2198710874.1,2163752934.95886
"2285",Allendale,South Carolina,"45005",1061.12421916944,0,0,0,0,0,5259867.99474185,1302998.81400174,496380.501304827,927506.71601185,7986754.02606027,673099.853478,0,673099853.478,0,673099853.478,665113099.45194
"2337",Butte,South Dakota,"46019",5872.61781817868,0,0,0,0,0,2218426.52061505,1612400.61922532,614247.855849703,980287.516363482,5425362.51205355,5084812.60652,2021622.993,5084812606.52,2021622993,7106435599.52,7101010237.00795
"2562",Falls,Texas,"48145",2003.97263697888,0,0,0,0,0,3878046.36698033,3265317.12978325,1243930.33699176,8101569.35553619,16488863.1892915,2063279.74109,416766.3789,2063279741.09,416766378.9,2480046119.99,2463557256.80071
"2338",Campbell,South Dakota,"46021",1997.46238439589,0,0,0,0,0,2218426.52061505,296427.927323797,112924.924861475,166909.07733603,2794688.45013635,1603014.73739,667270.3763,1603014737.39,667270376.3,2270285113.69,2267490425.23986
"2287",Bamberg,South Carolina,"45009",1023.29882177308,0,0,0,0,0,5259867.99474185,1826128.95210816,695668.173258593,894444.319086821,8676109.43919542,664343.39913,0,664343399.13,0,664343399.13,655667289.690805
"2288",Barnwell,South Carolina,"45011",1443.69163570843,0,0,0,0,0,5259867.99474185,2564568.30476525,976978.403257503,1261900.97613433,10063315.6788989,1028753.30273,0,1028753302.73,0,1028753302.73,1018689987.0511
"2297",Colleton,South Carolina,"45029",2730.00577594566,0,0,0,0,0,5259867.99474185,5534215.61079765,2108272.61674934,2386241.54099758,15288597.7632864,1165564.13185,0,1165564131.85,0,1165564131.85,1150275534.08671
"2289",Beaufort,South Carolina,"45013",1373.29961128381,0,0,0,0,0,5259867.99474185,15772988.9221942,6008757.69351527,1200372.76461296,28241987.3750643,280228.057783,3353.289913,280228057.783,3353289.913,283581347.696,255339360.320936
"2290",Berkeley,South Carolina,"45015",3180.11181278181,0,0,0,0,0,5259867.99474185,14638882.2211581,5576717.04486377,2779669.91115556,28255137.1719193,725563.311759,0,725563311.759,0,725563311.759,697308174.587081
"2291",Calhoun,South Carolina,"45017",1014.37927760206,0,0,0,0,0,5259867.99474185,1788849.9171754,681466.636120388,886647.930150507,8616832.47818814,570216.322609,0,570216322.609,0,570216322.609,561599490.130812
"2292",Charleston,South Carolina,"45019",2395.77674719098,0,0,0,0,0,5259867.99474185,32374242.5179975,12333044.7869664,2094098.86509228,52061254.1647981,458153.001848,1166.108348,458153001.848,1166108.348,459319110.196,407257856.031202
"2293",Cherokee,South Carolina,"45021",1028.83541232915,0,0,0,0,0,5259867.99474185,4135595.44448743,1575464.93355894,12663710.939881,23634639.3126692,405955.690339,0,405955690.339,0,405955690.339,382321051.026331
"2294",Chester,South Carolina,"45023",1518.28311617627,0,0,0,0,0,5259867.99474185,3509366.13878517,1336901.38817735,18688216.0914644,28794351.6131688,825731.189372,0,825731189.372,0,825731189.372,796936837.758831
